Time (s),Position X (m),Position Y (m),Velocity (m/s),Heading,Length (m),Width (m),Vehicle Number,TDM (s),MFD (m),EI (m/s)
8.93229,-2.13335,-1.7,16.66666667,0.0,4.72,1.83,4,0.1,3.49,-36.6
8.94229,-1.18703,-8.81385,1.5253,1.52237639,4.72,1.83,1,0.09,3.49,-40.74
8.94229,-1.96665,-1.7,16.66666667,0.0,4.72,1.83,4,0.09,3.49,-40.74
8.9523,-1.18624,-8.79854,1.535641667,1.52234149,4.72,1.83,1,0.08,3.49,-45.94
8.9523,-1.79967,-1.7,16.66666667,0.0,4.72,1.83,4,0.08,3.49,-45.94
8.9623,-1.18544,-8.78299,1.546602778,1.52230659,4.72,1.83,1,0.07,3.48,-52.68
8.9623,-1.63253,-1.7,16.66666667,0.0,4.72,1.83,4,0.07,3.48,-52.68
8.9723,-1.18466,-8.7679,1.557869444,1.522273435,4.72,1.83,1,0.06,3.48,-61.74
8.9723,-1.46539,-1.7,16.66666667,0.0,4.72,1.83,4,0.06,3.48,-61.74
8.98231,-1.18385,-8.75223,1.570208333,1.522238535,4.72,1.83,1,0.05,3.48,-74.53
8.98231,-1.29825,-1.7,16.66666667,0.0,4.72,1.83,4,0.05,3.48,-74.53
8.99231,-1.18304,-8.73643,1.583269444,1.522203635,4.72,1.83,1,0.04,3.47,-94.0
8.99231,-1.13111,-1.7,16.66666667,0.0,4.72,1.83,4,0.04,3.47,-94.0
9.00231,-1.1822,-8.72025,1.597305556,1.52216699,4.72,1.83,1,0.03,3.47,-127.06
9.00231,-0.964489,-1.7,16.66666667,0.0,4.72,1.83,4,0.03,3.47,-127.06
9.01231,-1.18139,-8.70449,1.611694444,1.52213209,4.72,1.83,1,0.02,3.47,-195.89
9.01231,-0.798155,-1.7,16.66666667,0.0,4.72,1.83,4,0.02,3.47,-195.89
9.02232,-1.18055,-8.68839,1.627080556,1.522095445,4.72,1.83,1,0.01,3.47,-426.92
9.02232,-0.63182,-1.7,16.66666667,0.0,4.72,1.83,4,0.01,3.47,-426.92
9.03232,-1.1797,-8.672,1.643352778,1.522060545,4.72,1.83,1,,,
9.03232,-0.465485,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.04232,-1.17884,-8.65532,1.660508333,1.522022155,4.72,1.83,1,,,
9.04232,-0.29915,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.05232,-1.17798,-8.63867,1.678233333,1.52198551,4.72,1.83,1,,,
9.05232,-0.132649,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.06233,-1.17711,-8.62191,1.696636111,1.521948865,4.72,1.83,1,,,
9.06233,0.0339461,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.07233,-1.17622,-8.60485,1.715902778,1.521910475,4.72,1.83,1,,,
9.07233,0.200542,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.08233,-1.17532,-8.5874,1.736113889,1.521872085,4.72,1.83,1,,,
9.08233,0.367137,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.09233,-1.17442,-8.57009,1.756730556,1.521833695,4.72,1.83,1,,,
9.09233,0.533732,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.10234,-1.17349,-8.55229,1.77845,1.52179356,4.72,1.83,1,,,
9.10234,0.700593,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.11234,-1.17256,-8.53431,1.800855556,1.521753425,4.72,1.83,1,,,
9.11234,0.8676,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.12234,-1.1716,-8.51601,1.824063889,1.52171329,4.72,1.83,1,,,
9.12234,1.03461,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.13234,-1.17067,-8.49797,1.847347222,1.5216749,4.72,1.83,1,,,
9.13234,1.20161,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.14235,-1.1697,-8.47949,1.87155,1.52163302,4.72,1.83,1,,,
9.14235,1.36862,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.15235,-1.16871,-8.46051,1.896708333,1.521592885,4.72,1.83,1,,,
9.15235,1.53555,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.16235,-1.16771,-8.44136,1.922425,1.521551005,4.72,1.83,1,,,
9.16235,1.70244,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.17235,-1.16672,-8.42227,1.9484,1.521509125,4.72,1.83,1,,,
9.17235,1.86933,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.18236,-1.16568,-8.40235,1.975786111,1.5214655,4.72,1.83,1,,,
9.18236,2.03622,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.19236,-1.16464,-8.38256,2.003191667,1.52142362,4.72,1.83,1,,,
9.19236,2.20311,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.20236,-1.16368,-8.36416,2.02885,1.521383485,4.72,1.83,1,,,
9.20236,2.36965,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.21236,-1.16252,-8.34193,2.059977778,1.52133637,4.72,1.83,1,,,
9.21236,2.53599,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.22237,-1.16143,-8.32111,2.089072222,1.521292745,4.72,1.83,1,,,
9.22237,2.70234,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.23237,-1.16032,-8.29995,2.118547222,1.521247375,4.72,1.83,1,,,
9.23237,2.86868,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.24237,-1.1592,-8.27855,2.148266667,1.521202005,4.72,1.83,1,,,
9.24237,3.03502,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.25237,-1.15808,-8.25732,2.177738889,1.52115838,4.72,1.83,1,,,
9.25237,3.20177,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.26238,-1.15694,-8.23559,2.207830556,1.52111301,4.72,1.83,1,,,
9.26238,3.36877,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.27238,-1.15575,-8.21276,2.239375,1.521065895,4.72,1.83,1,,,
9.27238,3.53577,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.28238,-1.15461,-8.19105,2.269286111,1.52102227,4.72,1.83,1,,,
9.28238,3.70277,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.29238,-1.15336,-8.16735,2.301794444,1.52097341,4.72,1.83,1,,,
9.29238,3.86977,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.30239,-1.15219,-8.14503,2.332266667,1.520929785,4.72,1.83,1,,,
9.30239,4.03462,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.31239,-1.15095,-8.12151,2.364263889,1.52088267,4.72,1.83,1,,,
9.31239,4.19818,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.32239,-1.14969,-8.09753,2.396744444,1.52083381,4.72,1.83,1,,,
9.32239,4.36173,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.33239,-1.14844,-8.07379,2.428747222,1.520786695,4.72,1.83,1,,,
9.33239,4.52528,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.3424,-1.14714,-8.04912,2.461808333,1.52073958,4.72,1.83,1,,,
9.3424,4.68883,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.3524,-1.14582,-8.0241,2.495152778,1.52069072,4.72,1.83,1,,,
9.3524,4.85591,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.3624,-1.1445,-7.99901,2.528375,1.52064186,4.72,1.83,1,,,
9.3624,5.02601,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.37241,-1.14316,-7.97353,2.561888889,1.520591255,4.72,1.83,1,,,
9.37241,5.19611,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.38241,-1.1418,-7.94795,2.595291667,1.520542395,4.72,1.83,1,,,
9.38241,5.36621,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.39241,-1.14044,-7.92203,2.628886111,1.52049179,4.72,1.83,1,,,
9.39241,5.53631,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.40241,-1.13903,-7.89535,2.663266667,1.520441185,4.72,1.83,1,,,
9.40241,5.70419,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.41242,-1.13762,-7.86884,2.697186111,1.52039058,4.72,1.83,1,,,
9.41242,5.87082,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.42242,-1.13617,-7.84143,2.732055556,1.520339975,4.72,1.83,1,,,
9.42242,6.03745,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.43242,-1.13472,-7.81395,2.766763889,1.520287625,4.72,1.83,1,,,
9.43242,6.20408,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.44242,-1.13322,-7.7858,2.802027778,1.52023353,4.72,1.83,1,,,
9.44242,6.37071,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.45243,-1.13174,-7.7579,2.836611111,1.52018118,4.72,1.83,1,,,
9.45243,6.53737,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.46243,-1.13022,-7.72921,2.871805556,1.52012883,4.72,1.83,1,,,
9.46243,6.70404,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.47243,-1.12871,-7.70073,2.906444444,1.52007648,4.72,1.83,1,,,
9.47243,6.87071,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.48243,-1.12713,-7.67109,2.942138889,1.52002064,4.72,1.83,1,,,
9.48243,7.03738,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.49244,-1.12557,-7.64163,2.97725,1.519966545,4.72,1.83,1,,,
9.49244,7.20405,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.50244,-1.12396,-7.61151,3.012694444,1.51991245,4.72,1.83,1,,,
9.50244,7.37079,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.51244,-1.12234,-7.58112,3.048,1.519858355,4.72,1.83,1,,,
9.51244,7.53757,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.52244,-1.1207,-7.55037,3.083277778,1.519802515,4.72,1.83,1,,,
9.52244,7.70436,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.53245,-1.11911,-7.5204,3.117194444,1.519750165,4.72,1.83,1,,,
9.53245,7.87114,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.54245,-1.11743,-7.48891,3.152416667,1.519694325,4.72,1.83,1,,,
9.54245,8.03793,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.55245,-1.11572,-7.45693,3.18775,1.51964023,4.72,1.83,1,,,
9.55245,8.2047,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.56245,-1.11399,-7.42457,3.223194444,1.51958439,4.72,1.83,1,,,
9.56245,8.37146,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.57246,-1.11228,-7.39263,3.257888889,1.51953204,4.72,1.83,1,,,
9.57246,8.53822,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.58246,-1.11052,-7.35969,3.293416667,1.5194762,4.72,1.83,1,,,
9.58246,8.70498,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.59246,-1.10875,-7.32652,3.328944444,1.519422105,4.72,1.83,1,,,
9.59246,8.87174,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.60246,-1.10693,-7.29256,3.365138889,1.51936801,4.72,1.83,1,,,
9.60246,9.03811,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.61247,-1.10517,-7.25966,3.4,1.519317405,4.72,1.83,1,,,
9.61247,9.20427,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.62247,-1.10341,-7.22678,3.434638889,1.519265055,4.72,1.83,1,,,
9.62247,9.37044,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.63247,-1.10146,-7.19037,3.47275,1.51921096,4.72,1.83,1,,,
9.63247,9.53661,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.64247,-1.09959,-7.15537,3.509166667,1.51915861,4.72,1.83,1,,,
9.64247,9.70277,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.65248,-1.09773,-7.12058,3.545111111,1.519108005,4.72,1.83,1,,,
9.65248,9.86935,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.66248,-1.09581,-7.08488,3.58175,1.5190574,4.72,1.83,1,,,
9.66248,10.0362,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.67248,-1.09389,-7.04892,3.618416667,1.519006795,4.72,1.83,1,,,
9.67248,10.203,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.68248,-1.09193,-7.01234,3.655444444,1.51895619,4.72,1.83,1,,,
9.68248,10.3697,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.69249,-1.08999,-6.97609,3.691833333,1.518909075,4.72,1.83,1,,,
9.69249,10.5365,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.70249,-1.088,-6.93893,3.728833333,1.518860215,4.72,1.83,1,,,
9.70249,10.7035,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.71249,-1.08598,-6.90114,3.766166667,1.5188131,4.72,1.83,1,,,
9.71249,10.8707,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.7225,-1.08393,-6.86291,3.803666667,1.51876773,4.72,1.83,1,,,
9.7225,11.0378,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.7325,-1.08195,-6.82588,3.839638889,1.518724105,4.72,1.83,1,,,
9.7325,11.2049,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.7425,-1.07988,-6.78719,3.876944444,1.51868048,4.72,1.83,1,,,
9.7425,11.372,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.7525,-1.07777,-6.74773,3.91475,1.518636855,4.72,1.83,1,,,
9.7525,11.5388,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.76251,-1.07566,-6.70828,3.952333333,1.51859672,4.72,1.83,1,,,
9.76251,11.7054,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.77251,-1.07356,-6.66904,3.989444444,1.51855833,4.72,1.83,1,,,
9.77251,11.8721,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.78251,-1.07141,-6.62878,4.027277778,1.51851994,4.72,1.83,1,,,
9.78251,12.0388,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.79251,-1.06928,-6.58873,4.064666667,1.51848504,4.72,1.83,1,,,
9.79251,12.2054,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.80252,-1.06707,-6.54739,4.103027778,1.51845014,4.72,1.83,1,,,
9.80252,12.3718,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.81252,-1.0649,-6.50669,4.1405,1.51841873,4.72,1.83,1,,,
9.81252,12.538,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.82252,-1.06269,-6.4651,4.1785,1.51839081,4.72,1.83,1,,,
9.82252,12.7042,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.83252,-1.06045,-6.42297,4.216722222,1.51836638,4.72,1.83,1,,,
9.83252,12.8704,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.84253,-1.05818,-6.38001,4.255305556,1.518343695,4.72,1.83,1,,,
9.84253,13.0366,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.85253,-1.05595,-6.33787,4.292722222,1.518326245,4.72,1.83,1,,,
9.85253,13.2033,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.86253,-1.05366,-6.29465,4.330694444,1.518312285,4.72,1.83,1,,,
9.86253,13.3701,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.87253,-1.05138,-6.25123,4.368444444,1.518301815,4.72,1.83,1,,,
9.87253,13.537,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.88254,-1.04906,-6.20714,4.406388889,1.518294835,4.72,1.83,1,,,
9.88254,13.7039,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.89254,-1.04676,-6.16339,4.443611111,1.518294835,4.72,1.83,1,,,
9.89254,13.8707,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.90254,-1.04441,-6.11835,4.481527778,1.518298325,4.72,1.83,1,,,
9.90254,14.0376,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.91254,-1.04205,-6.0733,4.519083333,1.518305305,4.72,1.83,1,,,
9.91254,14.2046,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.92255,-1.03972,-6.02849,4.556027778,1.51831752,4.72,1.83,1,,,
9.92255,14.3715,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.93255,-1.03734,-5.9826,4.593444444,1.51833497,4.72,1.83,1,,,
9.93255,14.5384,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.94255,-1.03496,-5.93649,4.630666667,1.51835591,4.72,1.83,1,,,
9.94255,14.7053,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.95255,-1.03257,-5.89021,4.667638889,1.51838383,4.72,1.83,1,,,
9.95255,14.8723,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.96256,-1.03013,-5.84272,4.705194444,1.51841524,4.72,1.83,1,,,
9.96256,15.0393,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.97256,-1.02774,-5.79604,4.741666667,1.518451885,4.72,1.83,1,,,
9.97256,15.2063,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.98256,-1.0253,-5.74806,4.778833333,1.518493765,4.72,1.83,1,,,
9.98256,15.3733,-1.7,16.66666667,0.0,4.72,1.83,4,,,
9.99256,-1.02286,-5.70012,4.815583333,1.518539135,4.72,1.83,1,,,
9.99256,15.5403,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0026,-1.0204,-5.65157,4.852444444,1.51858974,4.72,1.83,1,,,
10.0026,15.707,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0126,-1.01793,-5.60271,4.889166667,1.518647325,4.72,1.83,1,,,
10.0126,15.8736,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0226,-1.01551,-5.55456,4.925,1.518706655,4.72,1.83,1,,,
10.0226,16.0403,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0326,-1.01304,-5.50515,4.961444444,1.518772965,4.72,1.83,1,,,
10.0326,16.2069,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0426,-1.01053,-5.45492,4.998166667,1.51884451,4.72,1.83,1,,,
10.0426,16.3736,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0526,-1.00804,-5.40486,5.034388889,1.518919545,4.72,1.83,1,,,
10.0526,16.54,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0626,-1.00555,-5.35452,5.0705,1.518999815,4.72,1.83,1,,,
10.0626,16.7063,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0726,-1.00303,-5.30327,5.106916667,1.519087065,4.72,1.83,1,,,
10.0726,16.8727,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0826,-1.0005,-5.25172,5.14325,1.519177805,4.72,1.83,1,,,
10.0826,17.039,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.0926,-0.997978,-5.20015,5.179222222,1.519275525,4.72,1.83,1,,,
10.0926,17.2053,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1026,-0.995445,-5.14804,5.21525,1.51937848,4.72,1.83,1,,,
10.1026,17.3696,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1126,-0.992906,-5.09559,5.251194444,1.51948667,4.72,1.83,1,,,
10.1126,17.5329,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1226,-0.990475,-5.04512,5.2855,1.519596605,4.72,1.83,1,,,
10.1226,17.6962,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1326,-0.987928,-4.99196,5.321277778,1.51971701,4.72,1.83,1,,,
10.1326,17.8596,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1426,-0.985311,-4.93705,5.357944444,1.519847885,4.72,1.83,1,,,
10.1426,18.0229,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1526,-0.982753,-4.88307,5.393666667,1.51998225,4.72,1.83,1,,,
10.1526,18.1904,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1626,-0.980188,-4.82862,5.429388889,1.520123595,4.72,1.83,1,,,
10.1626,18.3612,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1726,-0.977669,-4.77483,5.464361111,1.52027192,4.72,1.83,1,,,
10.1726,18.5319,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1826,-0.975182,-4.72138,5.498833333,1.520423735,4.72,1.83,1,,,
10.1826,18.7027,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.1926,-0.972619,-4.66594,5.534305556,1.520587765,4.72,1.83,1,,,
10.1926,18.8734,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2026,-0.970051,-4.61004,5.569805556,1.520758775,4.72,1.83,1,,,
10.2026,19.0414,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2126,-0.967516,-4.55441,5.604777778,1.520936765,4.72,1.83,1,,,
10.2126,19.208,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2226,-0.96494,-4.49748,5.640305556,1.52112697,4.72,1.83,1,,,
10.2226,19.3746,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2326,-0.962422,-4.44141,5.675,1.521320665,4.72,1.83,1,,,
10.2326,19.5412,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2426,-0.959846,-4.38361,5.7105,1.521526575,4.72,1.83,1,,,
10.2426,19.7077,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2526,-0.95734,-4.32691,5.745,1.521735975,4.72,1.83,1,,,
10.2526,19.8743,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2626,-0.954808,-4.26915,5.779833333,1.521955845,4.72,1.83,1,,,
10.2626,20.0409,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2726,-0.952305,-4.21159,5.814277778,1.522179205,4.72,1.83,1,,,
10.2726,20.2075,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2826,-0.949758,-4.15254,5.849361111,1.522416525,4.72,1.83,1,,,
10.2826,20.3742,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.2926,-0.94732,-4.09549,5.882944444,1.5226521,4.72,1.83,1,,,
10.2926,20.5408,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3026,-0.944783,-4.03557,5.917972222,1.522905125,4.72,1.83,1,,,
10.3026,20.7074,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3126,-0.942288,-3.97614,5.952638889,1.52316164,4.72,1.83,1,,,
10.3126,20.8741,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3226,-0.939809,-3.91656,5.987277778,1.52342339,4.72,1.83,1,,,
10.3226,21.0408,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3327,-0.937356,-3.85701,6.021861111,1.523693865,4.72,1.83,1,,,
10.3327,21.2075,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3427,-0.934883,-3.79637,6.056972222,1.523973065,4.72,1.83,1,,,
10.3427,21.3741,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3527,-0.932441,-3.73595,6.091833333,1.524255755,4.72,1.83,1,,,
10.3527,21.5409,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3627,-0.929976,-3.67439,6.127277778,1.52455066,4.72,1.83,1,,,
10.3627,21.7076,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3727,-0.927553,-3.61322,6.162361111,1.52484731,4.72,1.83,1,,,
10.3727,21.8744,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3827,-0.925137,-3.55159,6.197583333,1.525152685,4.72,1.83,1,,,
10.3827,22.0411,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.3927,-0.92272,-3.48936,6.233055556,1.525463295,4.72,1.83,1,,,
10.3927,22.2079,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4027,-0.920275,-3.42575,6.269111111,1.52578612,4.72,1.83,1,,,
10.4027,22.3744,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4127,-0.917917,-3.36369,6.304,1.5261072,4.72,1.83,1,,,
10.4127,22.5408,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4227,-0.915548,-3.30069,6.339111111,1.52643526,4.72,1.83,1,,,
10.4227,22.7073,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4327,-0.913187,-3.23723,6.374194444,1.5267703,4.72,1.83,1,,,
10.4327,22.8737,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4427,-0.910791,-3.17219,6.409888889,1.527117555,4.72,1.83,1,,,
10.4427,23.0401,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4527,-0.90849,-3.10894,6.44425,1.52745783,4.72,1.83,1,,,
10.4527,23.2067,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4627,-0.906176,-3.04468,6.478916667,1.52780683,4.72,1.83,1,,,
10.4627,23.3734,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4727,-0.90388,-2.98023,6.513361111,1.528157575,4.72,1.83,1,,,
10.4727,23.5401,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4827,-0.901538,-2.9138,6.548527778,1.52852228,4.72,1.83,1,,,
10.4827,23.7067,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.4927,-0.899248,-2.84804,6.582972222,1.52888524,4.72,1.83,1,,,
10.4927,23.8734,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5027,-0.896982,-2.78229,6.617111111,1.5292482,4.72,1.83,1,,,
10.5027,24.0403,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5127,-0.894699,-2.71533,6.651583333,1.529619885,4.72,1.83,1,,,
10.5127,24.2074,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5227,-0.892438,-2.64832,6.685805556,1.52999157,4.72,1.83,1,,,
10.5227,24.3744,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5327,-0.890235,-2.58226,6.71925,1.530356275,4.72,1.83,1,,,
10.5327,24.5414,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5427,-0.888018,-2.51511,6.752972222,1.530726215,4.72,1.83,1,,,
10.5427,24.7085,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5527,-0.885797,-2.44712,6.786861111,1.53110139,4.72,1.83,1,,,
10.5527,24.8754,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5627,-0.883578,-2.37851,6.820805556,1.531476565,4.72,1.83,1,,,
10.5627,25.0422,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5727,-0.881395,-2.31025,6.854305556,1.53184825,4.72,1.83,1,,,
10.5727,25.2091,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5827,-0.879237,-2.24211,6.887555556,1.532216445,4.72,1.83,1,,,
10.5827,25.3759,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.5927,-0.877092,-2.17369,6.920722222,1.53258464,4.72,1.83,1,,,
10.5927,25.5428,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.6027,-0.874904,-2.10324,6.954611111,1.532959815,4.72,1.83,1,,,
10.6027,25.7091,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.6127,-0.872786,-2.03428,6.987472222,1.533326265,4.72,1.83,1,,,
10.6127,25.8752,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.6227,-0.870638,-1.96369,7.020888889,1.533696205,4.72,1.83,1,,,
10.6227,26.0413,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.6327,-0.868527,-1.89367,7.053777778,1.534059165,4.72,1.83,1,,,
10.6327,26.2074,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.6427,-0.866371,-1.82154,7.087388889,1.534429105,4.72,1.83,1,,,
10.6427,26.3734,-1.7,16.66666667,0.0,4.72,1.83,4,,,
10.6527,-0.8643,-1.75152,7.119722222,1.53478334,4.72,1.83,1,,,
